NAME	delta	alpha	gamma	ductal	acinar	beta	PSC	endothelial	mast
HIP1R	1.91144360829687	1	117.476602169227	1	1	200.851966015332	1	1	1
HIPK2	5.21959094160591	12.439529572962	1	1	529.145538835355	42.3344829767007	30.1875515225993	1	1
HIPK3	1	1	44.2033345464001	461.928540114879	15.6594573492292	1	1	1	1
HIST1H2BC	1.92839501179648	1	217.716714588256	1	1	1	1	1	1
HLA.DRB1	1	1	1	1	1.97624124011683	1	1	146.98133851368	1
HLA.H	3.98971630068269	7.4902757744844	7.08342262315415	62.1722431911048	1.78748310164921	9.80490011639021	1	1	216.145737247323
HLA.J	1.72228426633574	1	5.28585176096819	1	1	1	1	62.6866997335106	1
HLTF	270.416759146182	5.21959094160591	16.0892455777331	1	45.1369146053964	1	1	1	330.593076867544
HM13	1	23.7661056389817	1	1	475.994637622371	44.5670751640499	26.8556484133205	423.789435368403	611.195193676196
HMG20A	346.521845315568	1	1	874.909593791911	1	1	1	1	763.496957987702
HMG20B	24.5659039198256	1	1	41.3626172641749	36.9880027186466	24.5659039198256	1	234.249119168781	1
HMGA1	1	1	1	1	1	1	32.0985085504067	168.003827417029	1
HMGB2	2.14501511403773	25.6125070052356	30.4537143394185	1	1	1	1	1	577.928448570805
HMGCR	28.5536138737438	197.007005028894	182.935155866424	1	1	1	1	1	1
HMGCS1	88.5748780930668	1	1184.19962664863	1	2.02621242813493	1	182.935155866424	122.81223456886	1
HMGXB3	1	1	1	1	2.82073783058041	1	192.834832956593	1	1
HMGXB4	23.7661056389817	1	1	1	14.1145447017043	1	1	1	583.937379802196
HN1	22.5966196061289	1	153.877194228069	1	62.5870920550956	1	1	1	1
HN1L	10.6668303017879	1	202.847148096728	1	1	1	1	1	1
HNF4A	41.8764750258732	15.0325456822097	117.476602169227	1	1.93518420721331	1	1	1	1
HNRNPA3	1.77872219599391	1	1	1	1	1	88.7228793776784	1	1
HNRNPAB	2.13348763788494	6.0719303069563	1	1	1	1	432.216172448794	1	1
HNRNPM	1.27704539932424	1	470.75542773007	27.7565024923592	10.6924027233273	81.5166874795063	1	432.803496453326	613.48653829629
HNRNPR	30.1875515225993	580.662934740111	32.3786523419705	1	210.072388237566	340.359067304236	1	1	1
HNRNPU	30.1875515225993	25.6125070052356	6.33131190603896	1	327.499320081406	1	67.6233577713485	153.877194228069	1
HNRNPUL2	1	1	1	170.971852939914	4.09386678904913	1	1	1	1
HOMER3	1	1	6.0719303069563	1	1	1	443.078617559835	1	1
HOOK1	1	5.40026815236344	1	1	184.247611531205	1	1	1	1
HPN	570.220012347744	1	1	1	317.84255741658	1	1	1	1
HPRT1	31.5878099835789	1	26.7728846301167	1	1	1	1	144.26653762353	1
HPS4	1	1	23.0960598756139	1	1.92839501179648	1	1	383.638972071779	1
HSD17B10	26.380842792666	1	174.184800890732	1	7.4902757744844	1	23.0184134905427	1	1
HSD17B14	359.100665121021	1	275.323443310499	1	1	26.9411684976944	1	1	1
HSD17B4	28.25221961992	1	44.2033345464001	1	286.972278261282	1	1	1	1
HSD17B8	3.98971630068269	1	6.68521432155558	1	1	122.777000564972	1	1	1
HSDL1	1	374.765166174251	1	27.7565024923592	1	433.997453789293	1	1	1
HSP90B1	11.0989420150932	310.388835696267	40.4028416242975	70.5104354015836	830.686646883444	81.5166874795063	1	62.6866997335106	1
HSPA12A	1	1	325.269389758432	1	1.89392532697337	1	1	1	1
HSPA13	475.462394148739	1	1	1	1	294.143094920361	1	1	1
HSPD1	36.8322271132352	37.1862146761693	32.3786523419705	1	6.0719303069563	678.699447461613	1	1	1
HTATIP2	11.0989420150932	1	86.4479380786063	1	1	161.68401403491	288.888226711137	1	1
HTATSF1	307.903476383198	1	22.5966196061289	1	1	1	134.792059501243	1	1
HTRA1	1	1	1	27.7565024923592	1	1	1920.47621411552	817.246894923458	1
HTT	1	13.6506461229437	1	1	1	44.2755636804153	1	308.75617307439	1
HYAL2	1	1	1	1	6.21948535281289	1	78.7353593005756	1	1
IARS	1.80894672454495	1	1	36.8095495483691	356.914013392444	1290.9936303372	45.5602561312417	1	1
IBTK	1	1	1	554.508576193602	2.14501511403773	1	1	1	1
ICA1	5.94966791227096	41.1860531244772	634.510742592466	1	1	576.472723349764	1	1	1
ICA1L	1	404.583345782876	6.68521432155558	1	1	9.80490011639021	1	1	1
ICAM1	1	1	1	70.5104354015836	1	1	29.9858235187059	734.995113259071	1
ICAM2	3.0022539234545	1	1	1	1	1	1	88.6594532203119	1
ICMT	1	315.124326572166	253.204422423312	1	1	1	1	1	1
ID2	529.145538835355	11.5863941062244	799.239363740038	1	1	1	1	1347.4938182726	1
ID3	1	1	1	1	1	1	84.253685708593	337.692165943794	1
IDH1	688.504796632126	1	1	1	461.07025522654	1	1	1	1
IDH2	40.4028416242975	913.206479637095	47.6653620253396	1	1076.68281634411	1	26.4107727931744	1	1
IDH3A	1	1	1	1	36.6803803862868	184.586894201833	1	1	1
IDH3B	13.079658025263	29.7174184135053	1	1	26.2256098778256	186.592714766636	70.5104354015836	62.6866997335106	947.55388259383
IDH3G	263.255990792175	1	1	1	6.21948535281289	1	1	1	1
IDI1	7.26888202505288	44.9684065600631	732.884132292244	393.54886365992	353.548791698879	42.3344829767007	1	1	1
IDS	826.806658795982	245.027383598912	1567.36152663068	1	1	931.440922177322	5.69004314536108	1	1
IDUA	1	1	1	225.375316512243	1	1	15.5577720448295	1	1
IER2	155.376117628764	1	1	36.8095495483691	913.206479637095	1	340.726035135986	2578.86104912264	784.807920890537
IER3	202.847148096728	1	1	1	1	1	1175.42016569463	1	1
IFI27L2	1	24.1691199625152	44.6654485495628	1	1	26.3034274945029	1	454.845818025644	1
IFI30	2.1217325972441	408.678387244218	5.28585176096819	1	176.720119752772	1	1	1	1
IFI6	612.841599126443	301.269288840425	402.230294307065	1	1	28.0219018008638	1	523.641987036373	1
IFIH1	1	245.027383598912	1	157.892986832175	1	1	1	1	1
IFIT3	1	1	1	157.892986832175	1	1	1	252.828710184943	1
IFIT5	1.72228426633574	1	70.4047697693823	1	1	32.2131505562984	1	1	1
IFITM1	1	1	1	1	1	1	24.2198999528456	905.45398444223	1
IFITM2	1	1	1	1	3.93714286986203	1	1	687.861058031728	356.75375663622
IFITM3	1	1	1	486.36619898692	740.362873345615	1	24.7907124708337	122.81223456886	186.396119759861
IFNAR1	42.6451165526525	1	1	1	123.660982085853	24.1926269717024	1	1	1
IFNAR2	1	13.6506461229437	1	1187.77832010941	1	1	1	1	1
IFNGR2	1	1	37.4518299889154	1	1	28.0219018008638	1	1	502.595909523224
IFT20	1	23.7661056389817	27.2198497816919	1	355.663110069668	1	1	224.324041098066	1
IFT43	1	1	162.0956244005	1	12.3143920772118	1	10.3319483231059	1	1
IFT57	263.255990792175	1	37.4518299889154	1	26.4407367503284	1	25.6125070052356	399.93625636348	1
IFT80	47.6653620253396	1	1	1	1	1	1	209.956735085298	1
IGF1R	3.90197267825466	30.8522636982101	1	415.515431810701	10.6924027233273	174.387785237518	3.0022539234545	1	1
IGFBP2	1	165.289952197072	1	1	184.247611531205	1	1	1	1
IGFBP5	1.87579298234742	1	1	1	1	1	2578.86104912264	1	1
IGFBP7	1.29412880243573	1	5.28585176096819	27.7565024923592	1	1	4741.471027635	1058.7837737306	1
IGFBP7.AS1	1	1	1	1	1	1	2.82073783058041	72.6489541865783	1
IK	3.0022539234545	1	30.1239085702716	200.252134490253	1	1	1	1	1
IKBKB	1	1	1	70.5104354015836	1	1	328.497353853272	1	1
IKZF5	29.5968553554094	1	1	1	1	135.592857385135	12.1900789566587	1	1
IL16	1	1	1	1	1	1	182.935155866424	1	161.367674613117
ILDR1	2.10449169536043	1	1	157.892986832175	1	1	1	1	1
ILF3	1	35.6210900137186	1	1381.43586407206	243.671973482578	1	12.9682633572984	1	1
ILF3.AS1	41.8764750258732	25.9512061698503	1	1	1	1	1	258.035667240004	1
ILK	2.1217325972441	81.2020218498555	136.509491996496	1	290.348988428702	1	528.7885634478	1	1
IMMP2L	1	1	1	634.855539874851	13.3793061056723	1	1	1	1
IMMT	1	28.3488473290901	1	286.972278261282	1	1	1	1	1
IMP3	1	1	1	1	13.6722168627836	1	210.813735372449	1	1
IMP4	1	1	28.8283668097774	481.079207823901	40.9160323040027	27.1649354117453	371.986941169471	1	1
IMPA2	1	1	6.33131190603896	1	190.798213268689	1	1	1	1
IMPAD1	1	1	1	36.8095495483691	77.3611827089443	1	1	1	1
INADL	1	1	26.3528392915526	1	308.551652761678	1	1	1	1
ING4	117.295593187143	1	1	302.074845163161	10.6924027233273	1	1	1	1
INO80D	25.6125070052356	1	1	41.3626172641749	1	117.517819501066	1	1	1
INPP5B	2.00595458073476	1	1	1	47.2162884366894	1	1	1	1
INPP5F	272.627746246554	1	1	27.7565024923592	1	1	1	370.57029378576	1
INPP5K	6.30728942293039	338.661961595606	1	1	1.83746258744475	1	1	519.024686973503	1
INS	155.376117628764	5.40026815236344	6.0719303069563	27.7565024923592	1.69671814827155	44382.1305079369	3.0022539234545	77.3611827089443	202.017404748052
INSIG2	1	1	1	715.326908410661	7.4902757744844	1	37.4518299889154	1	1
INSR	225.852438445892	470.75542773007	244.190490102949	41.3626172641749	2309.96695877654	624.284858186815	42.3800855077632	16333.4227359945	1
INTS1	38.0368731873501	1	1	1	28.25221961992	1	559.550567101284	1	1
INTS12	1	287.707697516894	1	1	1	1	1	1	261.661609722015
INTS4	1	82.6616591799888	1	1	14.8873966220666	1	1	1	1
INVS	1	72.7622496185471	318.493403065291	1	1	437.433888064505	1	1	1
IP6K2	237.299827647335	35.7510471799463	47.6653620253396	36.8095495483691	1.83746258744475	1	14.2653590261737	1	1070.17298998351
IPO5	1	1	1	1	1.69671814827155	1	385.512955293962	1	1
IPO9	1	801.094567362069	402.230294307065	1	2.02621242813493	1	1	1	1
IQGAP1	29.1068976045494	1	277.744483850812	1	234.523976253085	30.4537143394185	328.497353853272	1546.84720227574	1
IQGAP2	1	1	1	187.782485244992	2.74213766962519	1	30.5881646093384	1	1
IQSEC1	1	41.5627654763966	1	170.971852939914	1	1	13.3793061056723	1	1
IRAK1	309.178376355172	1	1	27.7565024923592	1	645.594202913839	1	262.049609192736	1
IRAK2	1	1	1	36.8095495483691	1	1	1	161.367674613117	1
IREB2	1	1	1	235.645963858367	1	1	37.4518299889154	1	1
IRF2	1	1	1	27.7565024923592	1	200.851966015332	1	523.641987036373	1
IRF2BP2	508.582305824874	1	1	605.688750665412	231.175665531612	70.5374283235479	1	1	1
IRF2BPL	240.640992099735	1	1	1	2.83460753447487	1	1	159.616887108851	1
IRF9	1	1	86.4479380786063	1	1	1	279.945039292287	1	1
IRS2	2.00595458073476	1	1	27.7565024923592	1	1	361.851792597001	1	197.116435667268
ISCA1	2.74520976802821	1	1	568.982313792397	1	15.4286870878793	1	1	1
ISCA2	179.620623452185	370.744043339575	1	1	1	1	1	1	1
ISCU	449.866188177749	28.0219018008638	732.884132292244	5727.99365993675	36.6803803862868	1381.43586407206	524.778275345142	1	1
ISG15	25.2018101086914	1	236.542913764803	1	1	1	1	1	1
ISL1	1020.45413666453	1	45.5602561312417	1	1	15.4286870878793	1	1	1
ISOC1	35.7510471799463	1	72.6489541865783	1	1	1	1	1	1
IST1	2.10449169536043	440.541985455367	1	123.660982085853	11.9334402178544	595.245742280269	353.896217076374	1	1
ITCH	1	1	1	317.279758436289	3.84638052871252	67.6493850350135	1	337.692165943794	1
ITFG1	136.509491996496	23.7661056389817	455.359811032645	1	9.78485483679192	32.0031450767516	1	67.6233577713485	1
ITFG3	232.615643507709	580.662934740111	263.430780147104	1	13.6722168627836	1	42.2593635195779	1	1
ITGA1	1	1	1	1	1	1	116.268799900911	799.239363740038	1
ITGA5	1	1	1	1	1	1	272.627746246554	712.115529206694	1
ITGAV	1	1	1	1	170.704058028177	32.6632530436496	23.7661056389817	1	1
ITGB1	1.89392532697337	11.461094137156	11.0989420150932	1	1	70.1259308989372	277.489526772828	1	1
ITGB5	1	1	1	688.504796632126	1	1	503.934229200294	1	1
ITPKC	1	1	1	141.492346586633	475.994637622371	1	1	1	179.713640104105
IVD	2.13348763788494	1	12.9682633572984	1	1	16.3742588306442	1	1	419.616409279917
IWS1	2.07956092476531	82.6616591799888	1	1	1	1	1	1	1
JADE1	496.05237025395	1	28.0077035095025	1	30.8522636982101	1	1	1	1
JAG1	1	1	1	1	1.72228426633574	1	1	121.783324436376	1
JAGN1	14.6044003680757	41.1860531244772	158.223051783602	141.492346586633	1	1	1	513.038375115578	1
JAK1	344.596457058758	1	710.843335203791	27.7565024923592	2.75625544539085	154.849225174533	40.3235093574183	2057.14356481435	1
JAK3	1	1	1	1	1	1	1	503.102230400789	540.584709678233
JAKMIP2	38.3687610505675	1	1	1	1	1	1	1	158.159918530452
JAM3	1	213.011080961169	1	1	1	1	1	483.82884153643	1
JDP2	1.95145786500101	1	1	1	1	1	15.3197606236264	149.828011801697	1
JKAMP	314.291637437059	1	1	1	1	40.1999026593595	1	623.376080297321	1
JMJD1C	1.77872219599391	1	28.3773370424799	360.392028535947	1.92839501179648	1	23.7661056389817	1	1
JOSD2	1	1	1	1	1	29.4661429608147	1	215.610972169618	1
JTB	41.8764750258732	30.3671671172428	28.3773370424799	1	29.4994442609647	483.744362234855	1	1	1
JUN	1	1	22.5966196061289	235.645963858367	10.2617726557488	1	15.9808288955886	1	1
KANSL1	1	1	5.69004314536108	302.074845163161	81.5166874795063	1	45.1369146053964	1	1
KANSL2	1	1	25.0634392489032	1	1	154.849225174533	155.283211485338	1	1
KARS	26.012635173235	218.452318134953	129.208833734217	1397.64778969079	2.98859548155719	289.192541596025	1	1	1
KBTBD2	25.6125070052356	1	1	1	1	1	1	722.801037965717	1
KBTBD3	2.1217325972441	1	79.8577275241666	1	1.97624124011683	1	1	1	1
KBTBD7	14.1775360560325	1	427.851884887553	1	1	1	1	1	1
KCNH6	2.13348763788494	458.450861476028	44.6654485495628	1	1	1	1	1	1
KCNJ6	176.171002225773	32.3786523419705	1	1	1	1	1	1	1
KCNJ8	67.3994678589121	120.156227870871	1	1	1	1	1	1	1
KCNMB2	62.7890337819973	31.0810053147721	1	1	1	1	1	1	1
KCTD12	2.14501511403773	82.6616591799888	187.911722775659	1	1	1	1	1	1
KCTD13	155.376117628764	1	1	1	1	27.5375515060741	1	1	1
KCTD7	47.6653620253396	1	1	1	1	1	1	1	1175.42016569463
KCTD9	2.02621242813493	1	6.33131190603896	1	1	14.3504985673313	37.1862146761693	172.605834667826	1
KDELR1	1.27704539932424	398.119286194829	6.68521432155558	1	14.1145447017043	37.6315830034011	254.509042541783	1	1
KDELR3	1	1	1	1	1.6696433958302	1	270.105047523894	1	1
KDM4A	1	1	1	81.6247355140697	1	12.8440892905643	1	1	324.345259158562
KDM4C	1	41.1860531244772	1	1	1	1	1	1	253.204422423312
KDM5A	2.1217325972441	3.98971630068269	1	1	36.2925931962503	15.61828356096	44.6491924679706	239.743408864644	1
KDM5D	1	1	5.69004314536108	1	42.5773664027724	1	346.420646796245	1	1
KEAP1	14.1775360560325	1	81.4443784449922	1	62.5870920550956	292.656399754036	29.5507063907856	1	1
KHDRBS1	2.80662038277471	1	1	187.782485244992	1	1	265.373279988341	1	1
KHNYN	1	7.4353472902976	1	1	1	1	337.546233794366	1	289.192541596025
KHSRP	1	10.035371689736	1	70.5104354015836	1	1	234.799155841983	1	1
KIAA0141	2.88516334895127	1	1	1	14.8873966220666	1	1	1	418.738105457546
KIAA0247	2.09215931873355	1	202.847148096728	1	1.6696433958302	1	36.5639572714536	579.767893560182	395.674959268116
KIAA0319	368.239598001438	22.5966196061289	1	1	1	1	1	1	1
KIAA0319L	1	398.119286194829	36.3332873106394	1	1	1	1	1	1
KIAA0368	142.018121951238	1	1	1	1	37.6315830034011	30.8522636982101	1	1
KIAA0391	1	1	1	1	1	1	30.1875515225993	414.431084193842	1
KIAA0430	136.509491996496	1	1	1	1	1	31.9304378926981	1	1
KIAA0586	7.08342262315415	1	244.190490102949	27.7565024923592	1	81.5166874795063	1	1	1
KIAA0825	1.25791120468292	1	1	70.5104354015836	1	1	353.896217076374	1	1
KIAA1279	28.5536138737438	46.9937981067883	122.81223456886	1	1	1	1	1	1
KIAA1324	872.471088679465	41.9473216256062	308.040577776988	1	344.836028762107	602.496460972603	1	1	1
KIAA1429	2.05350967128047	155.511296366189	1	1	1	1	707.52508394604	1	1
KIAA1430	1	245.027383598912	1	1	14.1145447017043	1	2.82073783058041	1	1
KIAA1467	217.716714588256	1	32.3786523419705	1	1	41.257378502098	1	1	1
KIAA1468	359.100665121021	1	1	1	2.04002551295843	15.61828356096	1	1	1
KIAA1551	1	440.541985455367	1	44.8206494897175	1	1	1	1	1
KIAA1598	270.416759146182	1	16.3742588306442	36.8095495483691	42.3344829767007	1	1	1	1
KIAA1715	1	308.177740218455	6.68521432155558	1	1	1	1	1	1
KIAA1841	1	1	1	170.971852939914	1	1	44.1565816468325	1	1
KIAA2018	1.99129761067568	224.915037828558	1	1	3.0022539234545	79.8872805690276	1	1	1
KIDINS220	1	1	1	1	225.931368112088	1	182.935155866424	1	1
KIF12	13.079658025263	1	1	781.351001902085	1	37.8326923366447	1	1	1
KIF13B	209.841145604662	1	74.6227225214853	27.7565024923592	16.2293827209802	1	1	1	1
KIF1A	355.663110069668	45.1563351722128	24.1456357941498	1	205.039410811209	45.5602561312417	1	1	1
KIF1B	1	5.69004314536108	1	1	137.298947713901	1	1	1	1
KIF1C	1	1	1	27.7565024923592	13.6722168627836	1	262.494805244237	1	1
KIF21A	14.1775360560325	1	6.0719303069563	1	1	79.8872805690276	1	1	1
KIF2A	244.190490102949	1	1	1	30.2334060325089	1	1	1	1
KIF5B	1	378.757176324943	1	1845.24014514375	41.7621119869275	29.4661429608147	41.1860531244772	702.720604144528	1
KIFC3	2.14501511403773	165.289952197072	1	345.140623335956	62.7890337819973	1	5.41017599187318	1	1
KIRREL2	9.78485483679192	1	1	1	70.1531517723884	1	1	1	1
KLC1	40.9160323040027	1	1	1	1	200.851966015332	1	1	1
KLF12	78.6642643881336	1	81.4443784449922	1	1	1	1	1	1
KLF6	36.8322271132352	5.94966791227096	415.323002526078	1070.17298998351	432.216172448794	1	1031.76403745517	1	1
KLHDC10	1	1	1	1	1	24.042674718475	421.350639522232	1	1
KLHDC2	1	321.225386050286	1	1	3.0022539234545	1	1	1	1
KLHDC3	483.744362234855	1	1	27.7565024923592	14.5393263886115	1	389.064608540161	1	1
KLHDC8B	26.012635173235	1	122.81223456886	1	1	1	1	1	1
KLHL12	26.7286198790642	1	1	1352.32893267086	1.91144360829687	77.3035726413021	1	1	1
KLHL42	170.704058028177	1	1	1	1	1	45.6767286586428	1	1
KLHL7	562.427572531854	333.978983665976	1	1	1	381.952889445034	1	1	1
KMT2A	1	1	1	369.163049351468	6.69864306416378	1	1	1	1
KMT2E.AS1	1	41.5627654763966	1	1	1	1	1	183.423194133274	1
KPNA1	12.7549109423651	82.6616591799888	5.69004314536108	27.7565024923592	1.80894672454495	26.7286198790642	121.471923290474	1	942.50285694217
KPNA4	1	81.2020218498555	1	1	13.1188390421162	1	265.373279988341	1	1
KPNA6	3.0022539234545	62.7890337819973	1	200.252134490253	1	1	35.6796327846774	930.324650905093	1
KPNB1	1	1	325.269389758432	1	1.92839501179648	1	63.0450348627953	1	1
KRAS	1.77872219599391	233.75659656628	1	1	1	1	1	1	671.475621501276
KRCC1	26.7286198790642	573.282990222121	1	1	2.82073783058041	1	15.3197606236264	1	1
KRIT1	27.1164552992304	1	1	1	15.6594573492292	1	315.124326572166	1	1
KRT10	41.8764750258732	5.69004314536108	1	286.972278261282	26.4407367503284	16.0424282463702	1	1	1
KRT18	2.14501511403773	1	303.877299440307	858.456978683118	123.660982085853	22.4616768152175	175.970150576765	1	1
KRT222	1.69671814827155	1	1	27.7565024923592	1	639.433229963754	1	1	1
KRT7	1	1	1	2447.17532388886	374.765166174251	1	1	1	1
KRT8	47.6653620253396	122.896825461629	470.75542773007	8975.45363555524	930.324650905093	825.56101626898	1	1	118.576290375744
KXD1	263.255990792175	1	1	1277.21922566669	41.32827412625	41.257378502098	145.530770255827	1	1
LACTB2	195.188641796791	1	1	81.6247355140697	13.6722168627836	1	1	1	1
LAMA4	1	1	1	1	1	1	82.0799593138302	329.429470276325	1
LAMB1	1	1	1	1	1	1	40.7611548951674	892.21350365535	1
LAMB2	1	1	1	496.05237025395	137.298947713901	1	855.756099291607	1	1
LAMC1	1	128.491879303173	1	1	1	1	369.163049351468	1	1
LAMTOR1	217.716714588256	1	345.205491840091	27.7565024923592	23.4590177046215	13.3793061056723	11.0989420150932	1	1
LAMTOR3	1	1	24.1456357941498	1	169.463852026562	1	1	1	1
LAP3	1	1	1	1097.70590651321	24.0751282807603	1	1	1	1
LAPTM4B	78.6642643881336	1	1	1	70.3122871728079	1	1	1	1
LARP1B	1	1	1	270.416759146182	1	1	6.69864306416378	1	1
LARP4	2.80662038277471	1	1	27.7565024923592	240.20759241479	1	12.439529572962	1	1
LASP1	1	1	1	44.8206494897175	7.31339372263386	437.433888064505	12.1900789566587	1	1
LBH	121.783324436376	23.1764139496499	1	1	1.75596756647534	1	2.82073783058041	1	1
LCN2	1	1	1	496.05237025395	1985.47280545201	1	1	1	118.576290375744
LCOR	1	11.8733070288323	1	1	489.802854689598	12.2073196473068	1	1	1
LDHB	1	41.1860531244772	1	1	530.465634810855	1	12.1900789566587	923.962196636524	1541.08911349651
LDHD	1	1	1	27.7565024923592	72.6489541865783	1	1	1	1
LDLR	12.7549109423651	1	244.190490102949	1	36.2925931962503	1	1087.68303981019	1	1
LDLRAD3	22.5966196061289	14.0950267062446	182.935155866424	1	1	135.592857385135	1	496.05237025395	1
LDLRAP1	446.097202763878	1	24.1456357941498	1	1	1	1	1	1
LDOC1	15.4190176133942	1	45.1369146053964	1	27.8285149763047	1	367.840164455907	1	1
LENG1	1	1	30.4537143394185	1	1	1	1	299.88689624072	1
LENG8	1	1	1	235.645963858367	2.05350967128047	1	5.94966791227096	345.725122336847	1
LEO1	24.1926269717024	1	162.0956244005	1611.80957231175	5.64844848335004	1	27.1649354117453	1	1
LEPREL4	1	145.530770255827	65.8752198613896	1	1	1	44.1565816468325	1	1
LEPROTL1	2.13348763788494	1	345.205491840091	27.7565024923592	6.0719303069563	343.754449766743	1	1	1
LETM1	35.5489849572955	1	16.3742588306442	1	2.88516334895127	1	6.42199946682282	201.213952126226	1
LETMD1	1	62.7890337819973	1	1	27.8285149763047	1	1	1	907.104354092978
LGALS1	1	1	1	1	1	1	622.222801097614	1	367.441164180341
LGALS3	1	1	1	141.492346586633	173.982052814192	1	213.622607959923	1	467.381138220798
LGALS8	12.1900789566587	188.610742582664	1	1	6.36816306861027	1	32.6632530436496	1	212.164294157767
LGALS9	1	1	1	44.8206494897175	1	1	1	280.530122550285	1
LGMN	14.1775360560325	342.691783259171	1	1	117.476602169227	1	80.2766317705715	1	1
LGR4	27.7565024923592	1	1	309.44623210013	1	1	1	1	1
LIAS	1	1	1	1	1	1	1	389.832560302774	216.145737247323
LIMA1	1.82950935132403	1	1	36.8095495483691	28.4998873075657	1	586.600063821469	1	1
LIMCH1	217.716714588256	141.492346586633	565.510827831922	1	1	1	1	308.75617307439	1
LIN54	1	70.5644315789874	1	1	1	1	402.813552564737	1	1
LIN7C	449.866188177749	1	1036.32187637902	1	330.155286564567	37.4518299889154	27.7565024923592	1	1
LINC00478	1.29412880243573	1	1	1	1	1	2.74213766962519	1	161.367674613117
LINC00643	2.04002551295843	1	1	1	1	123.660982085853	1	1	1
LINC00674	1	36.0224445533026	26.7728846301167	36.8095495483691	2.07956092476531	1	495.118465619642	1	1
